gene,pval,qval,log2fc,mean,zero_mean,zero_variance,FDR
PRAMEF1,0.40451860425691677,0.6141128761540638,0.17875308855564875,41.69024341862376,False,False,0.6141128761540638
PRAMEF17,0.260729211005852,0.4886823937643111,0.20218923368947433,31.864445849162777,False,False,0.4886823937643111
PRAMEF19,0.27211434718582883,0.49994357719982035,0.1855912776787561,22.568527733407368,False,False,0.49994357719982035
PRC1,0.8634310507272129,0.926417206819694,-0.022177426016445366,29.375079503873494,False,False,0.926417206819694
PRICKLE4,0.37534599548446845,0.5896609742272984,0.138857326780365,34.42467145221989,False,False,0.5896609742272984
PRKACB,0.1568457460262335,0.3795105059138745,-0.036185207051967185,37.86365453208365,False,False,0.3795105059138745
PRKAR2B,0.022077450400079766,0.16000746758820053,0.31708937538101495,31.287007355108493,False,False,0.16000746758820053
PROK2,0.14191804589421084,0.3592215599426242,0.1528613565187202,31.027169623026033,False,False,0.3592215599426242
PRPF31,0.6432933289838867,0.7946893087320641,0.0299520433392525,48.52414880147794,False,False,0.7946893087320641
PRPF40B,0.7209062417708142,0.8425827927158976,-0.06888700688533296,42.21534970911537,False,False,0.8425827927158976
PRPS1L1,0.0024456077521220433,0.06753892572763308,0.393157140362906,29.706192202684356,False,False,0.06753892572763308
PRR20A,0.022077450400079766,0.16000746758820053,0.4806189753310912,52.82675198810857,False,False,0.16000746758820053
PRR20G,0.4350067383993107,0.6382467433670959,0.05475451712753206,29.845593336151865,False,False,0.6382467433670959
PRRG4,0.20875968480124474,0.4366090706315623,-0.09600152188168086,45.327362060546875,False,False,0.4366090706315623
PRRT1B,0.014372759535903251,0.1352003913029069,0.35698722622109397,31.133676715013458,False,False,0.1352003913029069
PRSS2,0.7209062417708142,0.8425827927158976,0.06246812990939917,39.39782947447242,False,False,0.8425827927158976
PRSS23,0.6816786816816041,0.8196712143978893,0.057664399700190265,44.99706482305759,False,False,0.8196712143978893
PRXL2B,0.12160444190461399,0.3332415563627181,0.3435918912675396,48.25777398086176,False,False,0.3332415563627181
PRXL2C,0.019182855565126923,0.1514897040211453,0.25742972514750706,39.19426578428687,False,False,0.1514897040211453
PSG4,0.03777108556665158,0.20192961463153833,0.2647482110415269,27.22289443597561,False,False,0.20192961463153833
PSG6,0.9262055959936603,0.9599810745390263,0.01647665119861204,37.64446453931855,False,False,0.9599810745390263
PSMB3,0.6058371434771839,0.7682684302486693,-0.041609693873623295,76.55646980099561,False,False,0.7682684302486693
PSMB4,0.5693898459625074,0.7418265258304658,-0.0010250534975029947,105.35357963748095,False,False,0.7418265258304658
PSMC1,0.5874826975965008,0.7535139576894534,0.0770245304620168,76.33867533613996,False,False,0.7535139576894534
PSMC3,0.6058371434771839,0.7682684302486693,-0.06173355918766577,45.22300971426614,False,False,0.7682684302486693
PSMD11,0.5874826975965008,0.7535139576894534,-0.02232075107758864,42.05452998091535,False,False,0.7535139576894534
PSME3IP1,0.2958931880403344,0.521420157934315,-0.09239772554061257,41.78324955265696,False,False,0.521420157934315
PSMG4,0.7011928886270138,0.8304001547789066,0.0191268361859293,42.993560232767244,False,False,0.8304001547789066
PSORS1C1,0.5874826975965008,0.7535139576894534,0.05350235524094993,29.94063205253787,False,False,0.7535139576894534
PTCD3,0.006164503772398253,0.0967445405434138,-0.22794213645238842,50.1072402581936,False,False,0.0967445405434138
PTEN,0.4195998914812339,0.6257137969114499,0.15280755881993358,40.25803217073766,False,False,0.6257137969114499
PTGS1,0.4998018503261805,0.6890056352693577,0.08981070343386553,24.8291156117509,False,False,0.6890056352693577
PTK6,0.017864187568058614,0.1461924204209591,0.5290352447906146,51.082022783232894,False,False,0.1461924204209591
PTPN20,0.19022665361389512,0.41673736346411333,0.18288318202399734,22.845937496278342,False,False,0.41673736346411333
PTPRB,0.7011928886270138,0.8304001547789066,0.00378010524346046,42.43290319675352,False,False,0.8304001547789066
PTPRE,0.0018748059585068139,0.06032962547869839,0.36605985019941456,34.42146273357112,False,False,0.06032962547869839
PTTG1,0.07844568999998841,0.2720166045857919,0.391138299939425,41.70704325234018,False,False,0.2720166045857919
PTTG2,0.4507351553552438,0.6512026688169029,0.1094650791953341,23.740378403082126,False,False,0.6512026688169029
PVR,0.19022665361389512,0.41673736346411333,0.19519866182456463,49.89617547756288,False,False,0.41673736346411333
PVRIG,0.007825393693027856,0.10685849409748664,0.27840092309479597,37.66676451520222,False,False,0.10685849409748664
PXMP4,0.17293466931756118,0.39670346967305165,-0.20947658919048323,30.09199710008574,False,False,0.39670346967305165
PYDC5,0.11536336176616839,0.3247479511272499,0.21576846591779478,33.432150957061026,False,False,0.3247479511272499
QARS1,0.5167658751032107,0.7027058857231357,0.08983393284023015,70.35864723019483,False,False,0.7027058857231357
RAB1A,0.18142780725205976,0.4073979026195221,-0.08780649021544262,114.00697810475418,False,False,0.4073979026195221
RAB25,0.5874826975965008,0.7535139576894534,-0.14004498987301778,38.079194510855324,False,False,0.7535139576894534
RAB27B,0.23895815362175832,0.46777853538546277,0.14623953267096879,30.05038400975669,False,False,0.46777853538546277
RAB33B,0.015463118729856885,0.13909289541008357,0.3388515817081558,32.791042607005046,False,False,0.13909289541008357
RAB43,0.0010825046496190838,0.0494557618071652,0.38061179580453636,49.699705170422064,False,False,0.0494557618071652
RAB6B,0.989443175779737,0.989443175779737,-0.030186290691151713,28.784470069699168,False,False,0.989443175779737
RAB7B,0.27211434718582883,0.49994357719982035,0.17318043352739812,33.22081868241473,False,False,0.49994357719982035
RABEP2,0.4507351553552438,0.6512026688169029,0.07731323997353189,39.64308361890839,False,False,0.6512026688169029
RABGGTA,0.7011928886270138,0.8304001547789066,-0.05122141611076209,34.44417702279439,False,False,0.8304001547789066
RACK1,0.4831380485030482,0.6763640244724144,0.19123427153447306,432.0181661466273,False,False,0.6763640244724144
RADIL,0.00987649572419099,0.11767211872807848,0.314815640274668,29.909541432450453,False,False,0.11767211872807848
RANBP17,0.09288181160903211,0.2946831550414817,0.15634187889071036,35.27331626706007,False,False,0.2946831550414817
RAP2B,0.0026686854908562966,0.06994148390554399,0.41131391822281443,73.31589852309808,False,False,0.06994148390554399
RAPGEF5,0.9683369183479092,0.9818147843822327,-0.0185814608542741,34.85766899294969,False,False,0.9818147843822327
RAPH1,0.08784975032756397,0.2874927361710145,0.17581894077917917,44.90013169079292,False,False,0.2874927361710145
RARG,0.6432933289838867,0.7946893087320641,0.06613396099118418,28.78579046668076,False,False,0.7946893087320641
RASIP1,0.4195998914812339,0.6257137969114499,0.11793317617146845,30.709826213557548,False,False,0.6257137969114499
RASL10B,0.4998018503261805,0.6890056352693577,0.089900598345285,33.01086393216761,False,False,0.6890056352693577
RASSF5,0.022077450400079766,0.16000746758820053,0.25548552230691457,24.960556542001118,False,False,0.16000746758820053
RBBP4,0.2838351887755598,0.510627369753445,0.1589590655711874,66.11873114981302,False,False,0.510627369753445
RBFA,0.14191804589421084,0.3592215599426242,0.17373164006296662,37.7722763433689,False,False,0.3592215599426242
RBL1,0.13487567747478818,0.35030946944357183,0.20403493789319593,36.59500419802782,False,False,0.35030946944357183
RBM15B,0.40451860425691677,0.6141128761540638,0.0751171913890789,41.99219336160799,False,False,0.6141128761540638
RBM39,0.0010825046496190838,0.0494557618071652,-0.24919170847863328,134.21937374952364,False,False,0.0494557618071652
RBM8A,9.313804315598476e-06,0.005222221856106624,-0.3947433784417934,109.21319263737377,False,False,0.005222221856106624
RBMS2,0.16474235681902172,0.3882103703798216,0.19762980824057277,65.74541259393459,False,False,0.3882103703798216
RBMXL2,0.9472528184220939,0.9714026990668959,0.010043993209624303,21.384677514797303,False,False,0.9714026990668959
RBP3,0.1568457460262335,0.3795105059138745,0.24110347085239758,24.11227593770841,False,False,0.3795105059138745
RBP5,0.14923949164251477,0.3695634788358473,-0.46092787294099496,173.60353721060403,False,False,0.3695634788358473
RCC1L,0.1093769689410938,0.3175089514146625,-0.21810675457117143,49.869196822003616,False,False,0.3175089514146625
RCN3,0.07844568999998841,0.2720166045857919,0.18385162380975223,36.96037841424709,False,False,0.2720166045857919
RDM1,0.11536336176616839,0.3247479511272499,0.18687262710185798,26.34216127163026,False,False,0.3247479511272499
REELD1,0.8426765356863225,0.9143285017184087,-0.026767094628405548,29.30763226020627,False,False,0.9143285017184087
REL,0.0015652534492250271,0.058746216168378655,0.37045645849428643,39.58532910230683,False,False,0.058746216168378655
RELL1,0.08784975032756397,0.2874927361710145,0.24004480122945332,47.872579993271245,False,False,0.2874927361710145
RELN,0.09814267360006149,0.30149989865879756,0.2557645496608585,23.389335446241425,False,False,0.30149989865879756
RELT,0.37534599548446845,0.5896609742272984,0.026215813877186366,30.854477766083505,False,False,0.5896609742272984
REPIN1,0.27211434718582883,0.49994357719982035,0.0549500762018042,47.19292328997356,False,False,0.49994357719982035
REST,0.16474235681902172,0.3882103703798216,0.10491502900798536,47.170574746480796,False,False,0.3882103703798216
REV1,0.045722962819400546,0.21855127384328812,0.17935539693001396,36.90742129814334,False,False,0.21855127384328812
REXO5,0.1281064902838661,0.3416480815396907,0.17955117196625023,26.40073464556438,False,False,0.3416480815396907
RFC5,0.10363888953138498,0.30854873258233567,0.18737935604010653,38.708682455667635,False,False,0.30854873258233567
RFPL3,0.17293466931756118,0.39670346967305165,0.1695016875202611,31.106813616868926,False,False,0.39670346967305165
RFPL4AL1,0.14191804589421084,0.3592215599426242,0.19023289067974464,31.169967651367184,False,False,0.3592215599426242
RFTN1,0.46678061452897934,0.6631481657424527,0.16902252351424718,43.293648975651436,False,False,0.6631481657424527
RFXAP,0.5167658751032107,0.7027058857231357,0.09313130291076106,27.874953944508622,False,False,0.7027058857231357
RGCC,0.7608823792547115,0.8679247064515089,0.06416505099859443,30.91328686039622,False,False,0.8679247064515089
RGPD8,0.37534599548446845,0.5896609742272984,0.12344697525007102,144.21067214593654,False,False,0.5896609742272984
RGS3,0.020585828215956562,0.15597853377553,-0.3132064595191489,74.70335295142196,False,False,0.15597853377553
RHBDL1,0.4998018503261805,0.6890056352693577,0.08430934087234838,28.292868451374332,False,False,0.6890056352693577
RHEX,0.6623751309779664,0.8074797106657868,0.10853231911511485,29.878868800837814,False,False,0.8074797106657868
RHOBTB3,0.029022445732305134,0.17781533555789467,-0.4292869191509015,49.747178984851374,False,False,0.17781533555789467
RHOC,0.17293466931756118,0.39670346967305165,0.27778408099255036,160.02328044612233,False,False,0.39670346967305165
RHOH,0.6623751309779664,0.8074797106657868,0.07580484061805563,28.070763332087818,False,False,0.8074797106657868
RHOT2,0.46678061452897934,0.6631481657424527,0.0790120955347505,64.25172601095059,False,False,0.6631481657424527
RIMBP3B,0.6058371434771839,0.7682684302486693,0.25527239661505924,42.27987689506716,False,False,0.7682684302486693
RIMS4,0.08303990817936754,0.27941215148987775,0.24700314233946946,28.05301056838617,False,False,0.27941215148987775
RIOX1,0.1093769689410938,0.3175089514146625,0.22630036647230456,34.26468905006966,False,False,0.3175089514146625
RIPPLY3,0.058478904758101795,0.2382812540716048,0.3245762483254902,23.023872235926184,False,False,0.2382812540716048
RMC1,0.2285672846295076,0.4577530541725056,0.18357983725315377,47.96086241559284,False,False,0.4577530541725056
RMND5A,0.0006726997017804404,0.03976665361675236,-0.24921267774352945,49.4165664300686,False,False,0.03976665361675236
RNF144A,0.5515673446241796,0.7290271146211297,0.11996113876834079,44.40066230587843,False,False,0.7290271146211297
RNF152,0.3475102112275089,0.5653724996344498,-0.16944953716865233,156.32198575647863,False,False,0.5653724996344498
RNF227,0.10363888953138498,0.30854873258233567,0.17094314995534515,29.274772085794588,False,False,0.30854873258233567
RNPC3,0.09814267360006149,0.30149989865879756,-0.37628708197196725,48.36899324742758,False,False,0.30149989865879756
ROR2,0.40451860425691677,0.6141128761540638,0.1208071058978847,34.17191221655869,False,False,0.6141128761540638
RORA,0.7408068333824819,0.8543473471750226,0.0668088854159263,53.941206117955645,False,False,0.8543473471750226
RPE,0.012393581201533556,0.12912073928602216,-0.26098497429899115,45.116962711985515,False,False,0.12912073928602216
RPL10,0.9683369183479092,0.9818147843822327,-0.02511579679201766,32.54865702187143,False,False,0.9818147843822327
RPL11,0.7011928886270138,0.8304001547789066,0.07274199806182373,238.67246153296492,False,False,0.8304001547789066
RPL13,0.4350067383993107,0.6382467433670959,0.09854177417398367,581.6334407155107,False,False,0.6382467433670959
RPL13A,0.0014288042524824573,0.056249287412091294,0.44835515776244145,110.1991026343369,False,False,0.056249287412091294
RPL22,0.989443175779737,0.989443175779737,0.0814283864248081,564.2833906964557,False,False,0.989443175779737
RPL23A,0.9262055959936603,0.9599810745390263,-0.061721560486226276,48.69570066870712,False,False,0.9599810745390263
RPL27A,0.19022665361389512,0.41673736346411333,0.18321914130977787,427.85709213629,False,False,0.41673736346411333
RPL31,0.8842802463955904,0.9378023384569044,0.05347715183608585,775.2848480968939,False,False,0.9378023384569044
RPL32,0.7209062417708142,0.8425827927158976,0.05744104282881763,791.4431658488948,False,False,0.8425827927158976
RPP21,0.05504087161728649,0.23294173090911527,0.2550472687793731,30.827653512722108,False,False,0.23294173090911527
RPP30,0.06589091634621466,0.2514290833479088,-0.1465731676921619,40.97508100183998,False,False,0.2514290833479088
RPS11,0.37534599548446845,0.5896609742272984,-0.09730060261681787,502.0658599109184,False,False,0.5896609742272984
RPS15A,0.003171543897712784,0.0738151908671442,0.3083741285175746,257.2199640041444,False,False,0.0738151908671442
RPS19BP1,0.7011928886270138,0.8304001547789066,0.07630333553191092,63.88866126828077,False,False,0.8304001547789066
RPS4Y2,0.4195998914812339,0.6257137969114499,0.11087818187478791,22.121144457561215,False,False,0.6257137969114499
RPS5,0.017864187568058614,0.1461924204209591,0.3672399208608797,244.0597429973323,False,False,0.1461924204209591
RPS7,0.40451860425691677,0.6141128761540638,0.10060229632979423,391.5040491615854,False,False,0.6141128761540638
RPUSD3,0.8842802463955904,0.9378023384569044,0.00477354767334176,28.000454646785084,False,False,0.9378023384569044
RRAD,0.6816786816816041,0.8196712143978893,-0.031810163426665775,67.23630579506478,False,False,0.8196712143978893
RREB1,0.4507351553552438,0.6512026688169029,0.10229810717574124,53.110150500041684,False,False,0.6512026688169029
RRM2,0.9052098937248174,0.948634949229174,0.0375565954359887,29.89565170102003,False,False,0.948634949229174
RRP9,0.4507351553552438,0.6512026688169029,0.10409023994599526,20.4002997700761,False,False,0.6512026688169029
RRS1,0.005685944009974243,0.09385104550986031,0.31732061832664726,30.145447893840508,False,False,0.09385104550986031
